drug_id	group_name_en	group_name_fr	related_drug_id	tier	structural_relation	rationale_en	rationale_fr	source_ids	panel_drug_ids	panel_rationale_en	panel_rationale_fr
levobupivacaine	Local Anesthetics	Anesthesiques locaux	ropivacaine	higher-concern	structurally-related	Both pipecoloxylidide local anesthetics with very similar molecular structure. Higher concern for cross-reactivity within this subgroup.	Les deux sont des anesthesiques locaux pipecoloxylidides avec une structure moleculaire tres similaire. Preoccupation plus elevee de reactivite croisee au sein de ce sous-groupe.				
levobupivacaine	Local Anesthetics	Anesthesiques locaux	mepivacaine	uncertain	structurally-related	Both amide-type local anesthetics. Cross-reactivity within the amide class is selective and not universal; some patients tolerate structurally different amides.	Les deux sont des anesthesiques locaux de type amide. La reactivite croisee au sein de la classe amide est selective et non universelle; certains patients tolerent des amides structurellement differents.				
levobupivacaine	Local Anesthetics	Anesthesiques locaux	articaine	lower-expected	structurally-related	Articaine has a unique thiophene ring differing from the xylidine structure of other amides. Often tolerated in patients allergic to other amide local anesthetics.	L'articaine possede un cycle thiophene unique different de la structure xylidine des autres amides. Souvent toleree chez les patients allergiques a d'autres anesthesiques locaux de type amide.				
levobupivacaine	Local Anesthetics	Anesthesiques locaux	prilocaine	uncertain	structurally-related	Both amide-type local anesthetics. Cross-reactivity within the amide class is selective and not universal; some patients tolerate structurally different amides.	Les deux sont des anesthesiques locaux de type amide. La reactivite croisee au sein de la classe amide est selective et non universelle; certains patients tolerent des amides structurellement differents.				
levobupivacaine	Local Anesthetics	Anesthesiques locaux	chloroprocaine	lower-expected	structurally-distinct	Ester-type local anesthetic with entirely different metabolic pathway (plasma cholinesterase) from amide agents (hepatic metabolism). No expected cross-reactivity between amide and ester classes.	Anesthesique local de type ester avec une voie metabolique entierement differente (cholinesterase plasmatique) des agents amides (metabolisme hepatique). Aucune reactivite croisee attendue entre les classes amide et ester.				
chloroprocaine	Local Anesthetics	Anesthesiques locaux	lidocaine	lower-expected	structurally-distinct	Amide-type local anesthetic with different metabolic pathway (hepatic) from ester agents (plasma cholinesterase). No expected cross-reactivity between ester and amide classes.	Anesthesique local de type amide avec une voie metabolique differente (hepatique) des agents esters (cholinesterase plasmatique). Aucune reactivite croisee attendue entre les classes ester et amide.		lidocaine; bupivacaine; ropivacaine; mepivacaine; articaine; prilocaine; levobupivacaine		
chloroprocaine	Local Anesthetics	Anesthesiques locaux	bupivacaine	lower-expected	structurally-distinct	Amide-type local anesthetic with different metabolic pathway (hepatic) from ester agents (plasma cholinesterase). No expected cross-reactivity between ester and amide classes.	Anesthesique local de type amide avec une voie metabolique differente (hepatique) des agents esters (cholinesterase plasmatique). Aucune reactivite croisee attendue entre les classes ester et amide.				
chloroprocaine	Local Anesthetics	Anesthesiques locaux	ropivacaine	lower-expected	structurally-distinct	Amide-type local anesthetic with different metabolic pathway (hepatic) from ester agents (plasma cholinesterase). No expected cross-reactivity between ester and amide classes.	Anesthesique local de type amide avec une voie metabolique differente (hepatique) des agents esters (cholinesterase plasmatique). Aucune reactivite croisee attendue entre les classes ester et amide.				
chloroprocaine	Local Anesthetics	Anesthesiques locaux	mepivacaine	lower-expected	structurally-distinct	Amide-type local anesthetic with different metabolic pathway (hepatic) from ester agents (plasma cholinesterase). No expected cross-reactivity between ester and amide classes.	Anesthesique local de type amide avec une voie metabolique differente (hepatique) des agents esters (cholinesterase plasmatique). Aucune reactivite croisee attendue entre les classes ester et amide.				
chloroprocaine	Local Anesthetics	Anesthesiques locaux	articaine	lower-expected	structurally-distinct	Amide-type local anesthetic with different metabolic pathway (hepatic) from ester agents (plasma cholinesterase). No expected cross-reactivity between ester and amide classes.	Anesthesique local de type amide avec une voie metabolique differente (hepatique) des agents esters (cholinesterase plasmatique). Aucune reactivite croisee attendue entre les classes ester et amide.				
chloroprocaine	Local Anesthetics	Anesthesiques locaux	prilocaine	lower-expected	structurally-distinct	Amide-type local anesthetic with different metabolic pathway (hepatic) from ester agents (plasma cholinesterase). No expected cross-reactivity between ester and amide classes.	Anesthesique local de type amide avec une voie metabolique differente (hepatique) des agents esters (cholinesterase plasmatique). Aucune reactivite croisee attendue entre les classes ester et amide.				
chloroprocaine	Local Anesthetics	Anesthesiques locaux	levobupivacaine	lower-expected	structurally-distinct	Amide-type local anesthetic with different metabolic pathway (hepatic) from ester agents (plasma cholinesterase). No expected cross-reactivity between ester and amide classes.	Anesthesique local de type amide avec une voie metabolique differente (hepatique) des agents esters (cholinesterase plasmatique). Aucune reactivite croisee attendue entre les classes ester et amide.				
